activation_reconstruction_error,added_bits_over_q,added_scalars_over_q,all_requested_components_active,allocation_id,allocation_source,artifact_file_bytes,base_codes_padding_bits,base_codes_raw_bits,base_codes_stored_bits,base_scales_padding_bits,base_scales_raw_bits,base_scales_stored_bits,baseline_hessian_energy,both_s_and_l_active,cancellation_gain_ql_over_q,cancellation_gain_qs_over_q,candidate_lowrank_factor_bits,cols,comparison_budget_bits,comparison_budget_file_bytes,component_scale_labels,component_scale_multipliers,compression_ratio,eligible_for_global_allocator,folded_repair_dof,folded_zero_bit_hessian_gain,forced_default_family,fp16_accumulation_rounding_l2,global_allocator_candidate_pool_asymmetry,global_allocator_frontier_coarsened,global_allocator_optimality_scope,global_allocator_selected,global_allocator_selection_source,global_control_allocation_state,global_control_budget_multipliers,global_control_local_max_support_nnz,global_control_natural_file_bytes,global_control_support_nnz,global_control_unused_natural_bytes,global_cross_layer_borrowing_candidate,global_local_ql_repair_budget_multiplier,global_nonjoint_control,global_nonjoint_source_family,global_q_l_cap_natural_file_bytes,global_qsl_natural_file_bytes,global_qsl_unused_natural_bytes,global_single_component_control,hessian_cost,hessian_cross_ql,hessian_cross_qs,hessian_cross_sl,hessian_decomposition_residual,hessian_gain_over_q,hessian_gain_per_added_bit,hessian_gain_per_added_scalar,hessian_recovery_fraction_over_q,hessian_self_l,hessian_self_q,hessian_self_s,heterogeneous_quantizer_candidate,joint_component_constraint,l_active,layer,logical_max_sparse_nnz_before_serialized_cap,lowrank_factor_bits,lowrank_factor_quantizer,lowrank_factor_scale_count,lowrank_factors_padding_bits,lowrank_factors_raw_bits,lowrank_factors_stored_bits,lowrank_rank,lowrank_scales_padding_bits,lowrank_scales_raw_bits,lowrank_scales_stored_bits,metadata_padding_bits,metadata_raw_bits,metadata_stored_bits,normalized_hessian_cost,obs_applied,obs_continuous_cost,obs_fp16_rounding_cost_gap,obs_reason,obs_relative_stationarity_continuous,obs_relative_stationarity_stored,obs_rhs_null_residual_max,obs_stored_cost,obs_unique_support_count,payload_bits,payload_ratio,q_active,q_bits,q_col_block_size,q_only_hessian_cost,q_only_payload_bits,q_only_payload_ratio,q_only_proxy_rank,q_quantizer,q_reference_bits,q_reference_cost,q_scale_count,rate_cap_strategy,reference_bits,repair_padding_bits,repair_raw_bits,repair_stored_bits,residual_order,rho_ql,rho_ql_kind,rho_qs,rho_qs_kind,rho_sl,rho_sl_kind,rows,s_active,scale_cost_after_continuous,scale_cost_before_continuous,scale_gram_condition,scale_gram_rank,scale_max_basis_stationarity,scale_multiplier_applied,scale_multiplier_continuous,scale_repair_kind,search_family,selected_for_expensive_family_expansion,selected_within_layer_target,serialized_alignment_guard_bytes,serialized_allocation_budget_file_bytes,serialized_rate_cap_satisfied,sparse_fraction,sparse_nnz,sparse_scales_padding_bits,sparse_scales_raw_bits,sparse_scales_stored_bits,sparse_support_padding_bits,sparse_support_raw_bits,sparse_support_stored_bits,sparse_values_padding_bits,sparse_values_raw_bits,sparse_values_stored_bits,strategy,strict_sparse_refit,superseded_by_global_allocator,support_encoding,target_gap,target_ratio,token_risk_p95,under_target,worst_token_risk
,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,4,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,14.019526481628418,3178496,0.189453125,11,symmetric_mse_clip,,,,,,,,,,,,,,,,,,,,,,,,,,heterogeneous_family_q_only_prescreen,False,,,,,,,,,,,,,,,,global_candidate_family,,,,,0.3,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,16,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,14.019526481628418,3178496,0.189453125,12,symmetric_mse_clip,,,,,,,,,,,,,,,,,,,,,,,,,,heterogeneous_family_q_only_prescreen,False,,,,,,,,,,,,,,,,global_candidate_family,,,,,0.3,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,4,,,,,,,,,,,,,,,,,,,,,,,,,,3,64,14.904156684875488,3407872,0.203125,13,symmetric_rtn,,,,,,,,,,,,,,,,,,,,,,,,,,heterogeneous_family_q_only_prescreen,False,,,,,,,,,,,,,,,,global_candidate_family,,,,,0.3,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,16,,,,,,,,,,,,,,,,,,,,,,,,,,3,64,14.904156684875488,3407872,0.203125,14,symmetric_rtn,,,,,,,,,,,,,,,,,,,,,,,,,,heterogeneous_family_q_only_prescreen,False,,,,,,,,,,,,,,,,global_candidate_family,,,,,0.3,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,4,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,23.283916473388672,3178496,0.189453125,15,symmetric_rtn,,,,,,,,,,,,,,,,,,,,,,,,,,heterogeneous_family_q_only_prescreen,False,,,,,,,,,,,,,,,,global_candidate_family,,,,,0.3,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,16,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,23.283916473388672,3178496,0.189453125,16,symmetric_rtn,,,,,,,,,,,,,,,,,,,,,,,,,,heterogeneous_family_q_only_prescreen,False,,,,,,,,,,,,,,,,global_candidate_family,,,,,0.3,,,
,,,,"rank=0,nnz=23141",,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9895813465118408,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,0,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,,False,,,,,23141,,,,,,,,,,Q+S+L,,,,,0.3,,True,
,,,,"rank=1,nnz=21861",,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8349435329437256,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,1,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,,False,,,,,21861,,,,,,,,,,Q+S+L,,,,,0.3,,True,
,,,,"rank=2,nnz=20581",,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6965110301971436,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,2,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,,False,,,,,20581,,,,,,,,,,Q+S+L,,,,,0.3,,True,
,,,,"rank=4,nnz=18021",,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4812610149383545,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,4,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,,False,,,,,18021,,,,,,,,,,Q+S+L,,,,,0.3,,True,
,,,,"rank=8,nnz=12901",,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2045198678970337,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,8,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,,True,,,,,12901,,,,,,,,,,Q+S+L,,,,,0.3,,True,
,,,,"rank=19,nnz=0",,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7743474841117859,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,19,,,,,,,,,,,,,,,,,5005312,0.29833984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,,False,,,,,0,,,,,,,,,,Q+S+L,,,,,0.3,,True,
,,,,"rank=0,nnz=22144",,627648,,,,,,,,False,,,,,5005312,627712,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.451801061630249,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,22271,,,,,,,0,,,,,,,,,,,,,,,,,5001248,0.2980976104736328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,,False,,627648,True,,22144,,,,,,,,,,Q+S+L_QL_budget,,,,,0.3,,True,
,,,,"rank=1,nnz=20672",,627648,,,,,,,,True,,,,,5005312,627712,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4083473682403564,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,20991,,,,,,,1,,,,,,,,,,,,,,,,,4995104,0.2977313995361328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,,False,,627648,True,,20672,,,,,,,,,,Q+S+L_QL_budget,,,,,0.3,,True,
,,,,"rank=2,nnz=19392",,627648,,,,,,,,True,,,,,5005312,627712,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3586468696594238,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,19711,,,,,,,2,,,,,,,,,,,,,,,,,4995104,0.2977313995361328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,,False,,627648,True,,19392,,,,,,,,,,Q+S+L_QL_budget,,,,,0.3,,True,
,,,,"rank=4,nnz=16832",,627648,,,,,,,,True,,,,,5005312,627712,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2519054412841797,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,17151,,,,,,,4,,,,,,,,,,,,,,,,,4995104,0.2977313995361328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,,False,,627648,True,,16832,,,,,,,,,,Q+S+L_QL_budget,,,,,0.3,,True,
,,,,"rank=8,nnz=11712",,627648,,,,,,,,True,,,,,5005312,627712,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0912978649139404,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,12031,,,,,,,8,,,,,,,,,,,,,,,,,4995104,0.2977313995361328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,,True,,627648,True,,11712,,,,,,,,,,Q+S+L_QL_budget,,,,,0.3,,True,
,,,,"rank=0,nnz=0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.40557861328125,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,0,,,,,,,,,,,,,,,,,4227072,0.251953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_nonjoint_control_candidate_pool,,False,,,,,0,,,,,,,,,,Q+S_OBS_global,,,,,0.3,,,
,,,,"rank=0,nnz=23141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4220030307769775,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,0,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_nonjoint_control_candidate_pool,,False,,,,,23141,,,,,,,,,,Q+S_OBS_global,,,,,0.3,,,
,,,,"rank=0,nnz=0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.40557861328125,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,0,,,,,,,,,,,,,,,,,4227072,0.251953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_nonjoint_control_candidate_pool,,False,,,,,0,,,,,,,,,,Q+S_OBS_global,,,,,0.3,,,
,,,,"rank=0,nnz=16703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64109206199646,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,0,,,,,,,,,,,,,,,,,4827136,0.2877197265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_nonjoint_control_candidate_pool,,False,,,,,16703,,,,,,,,,,Q+S_OBS_global,,,,,0.3,,,
,,,,"rank=0,nnz=21263",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4834506511688232,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,0,,,,,,,,,,,,,,,,,4973056,0.296417236328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_nonjoint_control_candidate_pool,,False,,,,,21263,,,,,,,,,,Q+S_OBS_global,,,,,0.3,,,
,,,,"rank=0,nnz=22271",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4483202695846558,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,0,,,,,,,,,,,,,,,,,5005312,0.29833984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_nonjoint_control_candidate_pool,,False,,,,,22271,,,,,,,,,,Q+S_OBS_global,,,,,0.3,,,
,,,,"rank=0,nnz=23141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4220030307769775,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,0,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_nonjoint_control_candidate_pool,,False,,,,,23141,,,,,,,,,,Q+S_OBS_global,,,,,0.3,,,
,,,,"rank=0,nnz=28351",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2730412483215332,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,0,,,,,,,,,,,,,,,,,5199872,0.3099365234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_nonjoint_control_candidate_pool,,False,,,,,28351,,,,,,,,,,Q+S_OBS_global,,,,,0.3,,,
,,,,"rank=0,nnz=0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.40557861328125,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,0,,,,,,,,,,,,,,,,,4227072,0.251953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_nonjoint_control_candidate_pool,,False,,,,,0,,,,,,,,,,Q+L_global,,,,,0.3,,,
,,,,"rank=19,nnz=0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7743474841117859,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,19,,,,,,,,,,,,,,,,,5005312,0.29833984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_nonjoint_control_candidate_pool,,False,,,,,0,,,,,,,,,,Q+L_global,,,,,0.3,,,
,,,,"rank=0,nnz=0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.40557861328125,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,0,,,,,,,,,,,,,,,,,4227072,0.251953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_nonjoint_control_candidate_pool,,False,,,,,0,,,,,,,,,,Q+L_global,,,,,0.3,,,
,,,,"rank=1,nnz=0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.476179599761963,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,1,,,,,,,,,,,,,,,,,4268032,0.25439453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_nonjoint_control_candidate_pool,,False,,,,,0,,,,,,,,,,Q+L_global,,,,,0.3,,,
,,,,"rank=2,nnz=0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.229572296142578,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,2,,,,,,,,,,,,,,,,,4308992,0.2568359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_nonjoint_control_candidate_pool,,False,,,,,0,,,,,,,,,,Q+L_global,,,,,0.3,,,
,,,,"rank=4,nnz=0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8894723653793335,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,4,,,,,,,,,,,,,,,,,4390912,0.26171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_nonjoint_control_candidate_pool,,False,,,,,0,,,,,,,,,,Q+L_global,,,,,0.3,,,
,,,,"rank=8,nnz=0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.429077386856079,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,8,,,,,,,,,,,,,,,,,4554752,0.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_nonjoint_control_candidate_pool,,False,,,,,0,,,,,,,,,,Q+L_global,,,,,0.3,,,
,,,,"rank=19,nnz=0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7743474841117859,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,19,,,,,,,,,,,,,,,,,5005312,0.29833984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_nonjoint_control_candidate_pool,,False,,,,,0,,,,,,,,,,Q+L_global,,,,,0.3,,,
,,,,"rank=23,nnz=0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6177136898040771,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,23,,,,,,,,,,,,,,,,,5169152,0.30810546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_nonjoint_control_candidate_pool,,False,,,,,0,,,,,,,,,,Q+L_global,,,,,0.3,,,
,,,,"rank=0,nnz=0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.40557861328125,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,0,,,,,,,,,,,,,,,,,4227072,0.251953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_nonjoint_control_candidate_pool,,False,,,,,0,,,,,,,,,,Q+S_OBS_or_L_global,,,,,0.3,,,
,,,,"rank=0,nnz=23141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4220030307769775,,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,0,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_nonjoint_control_candidate_pool,,False,,,,,23141,,,,,,,,,,Q+S_OBS_or_L_global,,,,,0.3,,,
